,Demand,MCE,Total Ems,Avg Ems,Marginal Ems,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,44209.3046875,20.610000610351562,38941.80030494798,0.880850775197978,52,31975.2999727726,5463.800003051758,3773.599994659424,0.0,136.0,0.0,567.5999991595745,2438.8000032305717,0.0,0.0
01,42924.99609375,20.1200008392334,37741.84727276644,0.8792510356980967,27,31141.19999718666,5119.300003051758,3607.6960938870907,0.0,137.0,0.0,567.5999991595745,2355.5000004172325,0.0,0.0
02,41825.30078125,19.719999313354492,36855.85449876825,0.8811856414739874,4,30489.300792440772,5045.300003051758,3346.1999893188477,0.0,137.0,0.0,482.10000033676624,2338.3999961018562,0.0,0.0
03,41897.0,19.579999923706055,36915.526983964024,0.88110191622226,4,30545.999997772276,5045.800003051758,3348.0,0.0,137.0,0.0,482.10000033676624,2338.1999988406897,0.0,0.0
04,42662.40234375,20.040000915527344,38624.61701015723,0.9053549469376212,52,32015.299982070923,5107.800003051758,3581.599994659424,0.0,137.0,0.0,638.3999991565943,2393.99999268353,0.0,0.0
05,43883.1953125,20.040000915527344,38634.35005736826,0.8803905408948965,52,32031.299982070923,5109.300003051758,3583.7999954223633,0.0,137.0,0.0,638.3999991565943,2455.7999977245927,0.0,0.0
06,47551.296875,21.100000381469727,41857.95311862256,0.8802694325804875,4,34564.99687040597,5779.300003051758,3864.2000045776367,0.0,137.0,0.0,711.3999991565943,2497.2999979034066,0.0,34.0
07,49842.1015625,22.0,43967.08536595617,0.8821274382024844,4,35827.80158112198,6657.300003051758,4223.4999923706055,0.0,137.0,0.0,736.3999991565943,2460.0999867990613,0.0,281.0
08,52305.30078125,22.690000534057617,46174.15549331622,0.8827815690502323,4,37547.400779776275,6897.300003051758,4664.5000076293945,0.0,137.0,0.0,751.1999993473291,2307.9999914467335,0.0,552.0
09,54636.1015625,23.5,48435.38348228615,0.8865087752807428,4,39005.10155853629,7410.800003051758,5325.799999237061,0.0,137.0,0.0,787.1999993473291,2195.2000023275614,0.0,711.0
10,55519.0,23.850000381469727,49054.08534962671,0.8835549154276321,4,39313.90001223236,7712.300003051758,5484.299991607666,0.0,137.0,0.0,787.1999993473291,2194.299993760884,0.0,848.0
11,56230.90234375,24.1299991607666,49614.99588017786,0.882343939225306,4,39525.4023482576,8085.800003051758,5633.900005340576,0.0,137.0,0.0,787.1999993473291,2231.5999877527356,0.0,925.0
12,56849.703125,24.1299991607666,49970.77605165513,0.8789980123868084,4,39882.90314813703,8095.800003051758,5606.299991607666,0.0,137.0,0.0,787.1999993473291,2378.499982856214,0.0,856.0
13,57647.5,24.34000015258789,50481.47197274309,0.8756923018820086,4,40230.000008285046,8288.800003051758,5647.500005722046,0.0,137.0,0.0,787.1999993473291,2569.9999835938215,0.0,787.0
14,58210.296875,24.450000762939453,51108.53279935965,0.8779981471166419,4,40851.696864925325,8282.300003051758,5637.200008392334,0.0,137.0,0.0,787.1999993473291,2754.899999283254,0.0,573.0
15,59325.796875,24.729999542236328,51797.851626812015,0.8731084006498988,4,41512.49689414352,8301.800003051758,5634.499980926514,0.0,137.0,0.0,787.1999993473291,2978.599996767938,0.0,393.0
16,59864.09765625,25.040000915527344,52238.583791101584,0.8726195806218372,4,41875.29765890539,8369.800003051758,5670.799987792969,0.0,137.0,0.0,787.1999993473291,3324.0000071525574,0.0,156.0
17,60654.59765625,25.040000915527344,52347.63695950897,0.8630448306026302,4,41978.197658635676,8369.300003051758,5676.69998550415,0.0,137.0,0.0,725.1999993473291,3768.300009712577,0.0,0.0
18,63137.8984375,25.5,53999.48511992683,0.8552626307855454,4,43286.99839678407,8464.800003051758,6058.200008392334,0.0,137.80000019073486,0.0,725.1999993473291,4482.900029733777,0.0,0.0
19,63115.69921875,25.469999313354492,53543.010197984826,0.8483310944938184,4,42929.19918781519,8474.800003051758,5908.799997329712,0.0,137.80000019073486,0.0,689.1999993473291,5050.900031015277,0.0,0.0
20,59118.703125,23.979999542236328,49307.88235724195,0.8340487823791711,27,39303.500005722046,8069.300003051758,5527.3030936867,0.0,137.0,0.0,689.1999993473291,5472.400023192167,0.0,0.0
21,55233.1015625,22.68000030517578,45403.61857210502,0.8220363747041753,4,36664.70152584463,6972.300003051758,4797.700012207031,0.0,137.0,0.0,689.1999993473291,6024.000021286309,0.0,0.0
22,51815.5,21.34000015258789,42081.722736056574,0.8121454533113948,52,34376.59998893738,6176.800003051758,3976.89998626709,0.0,137.0,0.0,582.3999993503094,6443.800047151744,0.0,0.0
23,50252.5,21.06999969482422,40656.15060983229,0.8090373734606695,4,33508.39998049289,5616.300003051758,3849.599994659424,0.0,137.0,0.0,572.5999991595745,6621.700021110475,0.0,0.0
