,Demand,Total Ems,Avg Ems,Total Cost,Avg Cost,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,44209.305,38897.08017296853,0.8798392204518549,898826.375,20.331157684326172,33039.99998617172,3997.3999786376953,3500.499984025955,0.0,175.0,0.0,599.9999988824129,2844.499994546175,51.89999866485596,0.0
01,42924.996,37687.43394317712,0.8779833983179912,844733.875,19.67930030822754,31963.59998846054,3898.199996948242,3438.599984407425,0.0,176.0,0.0,599.9999988824129,2797.6000137627125,51.0,0.0
02,41825.3,36617.35800042949,0.8754834350610291,780999.5,18.672895431518555,31046.599957942963,3814.8999633789062,3323.6999905109406,0.0,176.0,0.0,599.9999988824129,2812.8000078052282,51.29999923706055,0.0
03,41897.0,36702.459975964135,0.8760164206497872,774656.0,18.489534378051758,31190.899995326996,3770.4000244140625,3271.599990129471,0.0,176.0,0.0,599.9999988824129,2836.699987538159,51.39999961853027,0.0
04,42662.402,37295.07104359707,0.8741905986234448,795067.5625,18.636259078979492,31723.299963474274,3810.800003051758,3301.9000198841095,0.0,176.0,0.0,681.2999988794327,2918.999985910952,50.10000038146973,0.0
05,43883.195,38396.3830457226,0.8749678042424933,838794.1875,19.114246368408203,32695.099977970123,3914.199996948242,3357.1000072956085,0.0,176.0,0.0,681.2999988794327,3008.70000654459,50.80000114440918,0.0
06,47585.297,41919.07690948228,0.8809249844463072,965042.0,20.280256271362305,35913.09999978542,4052.300003051758,3557.6000072956085,0.0,176.0,0.0,754.2999988794327,3082.0000049322844,50.0,0.0
07,50123.1,44269.23111244755,0.8832101313053606,1055415.125,21.056461334228516,37738.500010848045,4146.099990844727,4203.399964570999,0.0,176.0,0.0,779.2999988794327,3030.399999193847,49.39999961853027,0.0
08,52857.3,47019.205015524996,0.8895498695651152,1200768.5,22.717174530029297,40117.59999978542,4518.900009155273,4298.699992418289,0.0,176.0,0.0,794.0999990701675,2905.7000181004405,46.29999923706055,0.0
09,55347.1,49582.877630209565,0.8958531924967875,1344381.125,24.290000915527344,42468.19994866848,4630.300003051758,4419.499999284744,0.0,176.0,0.0,830.0999990701675,2777.0000159069896,46.0,0.0
10,56367.0,50496.796059864704,0.8958574353764561,1391393.125,24.684534072875977,43130.000024199486,4658.0,4756.49999165535,0.0,176.0,0.0,830.0999990701675,2766.600010879338,49.80000114440918,0.0
11,57155.902,51071.88704686853,0.8935540329624984,1441514.625,25.220748901367188,43416.899999022484,4675.900009155273,5175.10000538826,0.0,176.0,0.0,855.0999990701675,2806.7000072300434,50.20000076293945,0.0
12,57705.703,51457.45600684925,0.8917221907058992,1472273.125,25.513477325439453,43758.69994866848,4724.500015258789,5179.099982500076,0.0,176.0,0.0,855.0999990701675,2962.8000029325485,49.50000190734863,0.0
13,58434.5,51845.41938983453,0.8872398906439609,1528442.625,26.156511306762695,43889.99995172024,4731.900009155273,5565.800027132034,0.0,176.0,0.0,855.0999990701675,3165.6999942958355,50.00000190734863,0.0
14,58783.297,51946.863421776754,0.8837010882911074,1630053.25,27.72987174987793,43884.09990441799,4855.600021362305,5605.39997792244,0.0,176.0,0.0,855.0999990701675,3357.8000163435936,49.29999828338623,0.0
15,59718.797,52098.551041037776,0.8723978674601819,1730946.5,28.984952926635742,43947.29995858669,4899.000015258789,5617.400008440018,0.0,176.0,64.0,1410.3999868631363,3556.099996238947,48.60000133514404,0.0
16,60020.098,52542.415005585695,0.8754136873703396,1793614.75,29.883569717407227,44353.80000436306,4905.000015258789,5652.800006151199,0.0,176.0,64.0,935.0999990701675,3884.2000072672963,49.19999980926514,0.0
17,60654.598,52843.314156770444,0.8712169596153497,1730399.375,28.52874183654785,44771.500005126,4858.099990844727,5580.699958086014,0.0,176.0,0.0,873.0999990701675,4346.099999263883,49.10000133514404,0.0
18,63137.9,53306.745239443415,0.8442907755666209,1896690.25,30.04043960571289,45205.79997766018,4826.300003051758,5641.199980974197,0.0,176.0,0.0,2166.499992966652,5072.500013157725,49.60000133514404,0.0
19,63115.7,52910.74559013056,0.8383135455213682,1792120.75,28.394214630126953,44721.19999444485,4942.300003051758,5679.099957704544,0.0,176.0,0.0,1850.7000051736832,5697.5000056400895,48.90000057220459,0.0
20,59118.703,49527.42260347054,0.837762332146398,1418028.625,23.986125946044922,42052.69997918606,4722.300003051758,4902.099986314774,0.0,176.0,0.0,1042.0999990701675,6173.999996416271,49.500000953674316,0.0
21,55233.1,45644.57384350882,0.826398890380235,1162740.0,21.05150604248047,38572.19996583462,4553.700012207031,4594.999953508377,0.0,172.0,0.0,732.0999990701675,6558.300004720688,49.80000019073486,0.0
22,51815.5,41936.68381236576,0.8093463116705573,984119.125,18.992755889892578,35406.200045108795,4493.599990844727,3942.3999569416046,0.0,172.0,0.0,614.7999990731478,7137.3000278919935,49.20000171661377,0.0
23,50252.5,40294.66963575122,0.8018440801104665,932761.75,18.561498641967773,33885.90000486374,4424.099990844727,3886.7000229358673,0.0,172.0,0.0,604.9999988824129,7229.000004276633,49.80000019073486,0.0
