,Demand,MCE,Total Ems,Avg Ems,Marginal Ems,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,57845.0,19.889999389648438,49093.011067611325,0.8486993010218917,52,39259.00001859665,8976.800003051758,4198.000009536743,0.0,292.0,0.0,705.9000000953674,4418.300024755299,0.0,0.0
01,55164.902,18.920000076293945,46611.59721875649,0.8449502353562569,4,37571.902320057154,8368.300003051758,3658.999994277954,0.0,294.0,0.0,705.9000000953674,4565.900026269257,0.0,0.0
02,53669.7,18.06999969482422,45375.97133792887,0.8454672189047104,4,37040.09918939322,7651.800003051758,3341.2000064849854,0.0,274.0,0.0,705.9000000953674,4672.800020106137,0.0,0.0
03,52526.1,17.540000915527344,44371.606816427695,0.8447534748724994,4,36079.40154521912,7624.699996948242,3340.4000034332275,0.0,274.0,0.0,705.9000000953674,4651.7000168040395,0.0,0.0
04,52110.5,17.520000457763672,44047.630394313244,0.8452736088564348,52,35948.300025463104,7227.699996948242,3341.4000034332275,0.0,274.0,0.0,705.9000000953674,4612.700013190508,0.0,0.0
05,51816.797,17.290000915527344,43804.16386931302,0.8453661073451488,4,35781.39686381817,7223.699996948242,3342.4000034332275,0.0,280.0,0.0,705.9000000953674,4501.400010704994,0.0,0.0
06,53697.195,17.56999969482422,45900.48724661556,0.854802322160214,4,37550.09529873729,7652.800003051758,3337.9000034332275,0.0,279.0,0.0,705.9000000953674,4276.50000718236,0.0,0.0
07,58714.5,19.360000610351562,50524.66433558946,0.8605142568801483,4,40979.599978119135,8759.300003051758,3904.6000003814697,0.0,292.0,0.0,732.7999997138977,4046.30001873523,0.0,0.0
08,63952.195,20.5,54950.00704967083,0.8592356647204945,52,43586.30000829697,10287.000015258789,5032.799997329712,0.0,287.0,0.0,821.7999993413687,3914.9000256210566,0.0,0.0
09,69590.6,22.0,59728.06423125134,0.8582777399561488,4,46407.501517780125,12496.500015258789,5707.9000034332275,0.0,284.0,0.0,908.7999993413687,3965.9000266864896,0.0,0.0
10,74536.7,23.530000686645508,63714.13490026205,0.8548021609355565,27,48802.1000418663,13608.500015258789,6942.103050023317,0.0,281.0,0.0,908.7999993413687,4174.200018510222,0.0,0.0
11,78192.5,24.5,66564.42066680736,0.851289070777982,4,50856.79997309297,13748.70002746582,7953.999990463257,0.0,279.0,0.0,908.7999993413687,4446.200009636581,0.0,0.0
12,81370.3,25.040000915527344,69348.7035045622,0.8522606671952394,4,53083.89682839811,13947.500015258789,8523.800004959106,0.0,281.0,0.0,908.7999993413687,4725.300027042627,0.0,0.0
13,83719.195,25.459999084472656,71079.95284390396,0.8490281419760745,4,54526.29532729089,14027.899978637695,8831.700010299683,0.0,281.0,0.0,1027.7999993413687,5025.499996930361,0.0,0.0
14,86598.2,26.110000610351562,72713.5388423127,0.8396656768657715,4,55662.60310025513,14195.699996948242,9388.000009059906,0.0,279.0,0.0,1689.5000115484,5383.50000718981,0.0,0.0
15,87701.805,26.3700008392334,73665.3014347245,0.8399519450849329,27,56442.80003499985,14181.000015258789,9636.90460523963,0.0,281.0,0.0,1689.5000115484,5537.600020453334,0.0,0.0
16,88396.91,26.59000015258789,74050.41003908559,0.8377036389674055,52,56673.70004034042,14176.70002746582,9832.199996948242,0.0,282.0,0.0,1638.5999871343374,5769.200007356703,0.0,0.0
17,88287.59,26.479999542236328,73863.31321151383,0.8366216596713378,27,56586.20004034042,14186.000015258789,9708.493722729385,0.0,284.0,0.0,1638.5999871343374,5884.499984540045,0.0,0.0
18,86769.0,26.059999465942383,72685.92099887638,0.8376945798485217,42,55651.50004339218,14196.500015258789,9355.399976730347,0.0,287.0,0.0,970.7999993413687,6141.400017634034,0.0,0.0
19,84755.305,25.399999618530273,71039.20242872939,0.8381682148469285,4,54476.70470226556,14119.900009155273,8744.299982070923,0.0,291.0,0.0,887.7999993413687,6420.599994666874,0.0,0.0
20,82511.5,24.81999969482422,68556.63780508871,0.8308737303901724,4,52574.80000834912,13867.099990844727,8176.399990081787,0.0,294.0,0.0,821.7999993413687,6810.200010620058,0.0,0.0
21,78127.0,24.079999923706055,64032.97327048727,0.8196010760746896,4,48682.699955925345,13790.500015258789,7429.200008392334,0.0,296.0,0.0,821.7999993413687,7134.800021082163,0.0,0.0
22,71316.5,21.889999389648438,58042.285471871466,0.8138689569997332,52,44836.700025081635,12409.500015258789,5658.400018692017,0.0,296.0,0.0,785.7999993413687,7343.900012165308,0.0,0.0
23,66856.7,20.829999923706055,54120.703570320584,0.8095030272302346,52,42499.60001897812,10617.500015258789,5126.200006484985,0.0,297.0,0.0,774.8999997228384,7516.999992258847,0.0,0.0
