,Demand,MCE,Total Ems,Avg Ems,Marginal Ems,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,57845.0,28.031341680351563,47682.93288448847,0.8243224632118329,27,35556.80001974106,11442.000015258789,5373.599940523505,0.0,292.0,0.0,758.8999997228384,4421.800024755299,0.0,0.0
01,55164.902,27.13461538,45220.4927182404,0.8197330330879073,52,33930.10001707077,10356.500015258789,5196.200006484985,0.0,294.0,0.0,758.8999997228384,4569.1000270321965,0.0,0.0
02,53669.7,26.642031200766603,43956.41815549305,0.8190174119726847,4,33333.099177367985,9595.500015258789,5030.200006484985,0.0,294.0,0.0,758.8999997228384,4676.000019915402,0.0,0.0
03,52526.1,26.461341985527344,43159.90310210613,0.8216848732006282,27,33197.10001325607,9078.300003051758,4541.501529857516,0.0,294.0,0.0,758.8999997228384,4656.400016613305,0.0,0.0
04,52110.5,26.362032421469728,42898.99429397145,0.8232312930018222,4,33145.49997983873,9085.800003051758,4209.9000034332275,0.0,294.0,0.0,758.8999997228384,4617.400013953447,0.0,0.0
05,51816.797,25.902032383322755,42787.09059320244,0.8257378528514542,4,33169.29685866088,8914.800003051758,4169.4000034332275,0.0,300.0,0.0,758.8999997228384,4504.50001013279,0.0,0.0
06,53697.195,26.642031200766603,44379.207171185575,0.8264716045766115,4,33786.495286904275,9597.500015258789,4957.9000034332275,0.0,299.0,0.0,769.8999997228384,4286.50000718236,0.0,0.0
07,58714.5,27.802032955527345,48626.581821290136,0.8281869354467829,4,37131.19994778186,10625.500015258789,5170.700006484985,0.0,292.0,0.0,1453.5000115484,4052.500018544495,0.0,0.0
08,63952.195,28.834616142939453,53055.34958249437,0.8296095125936083,52,39645.60001325607,12716.000015258789,5875.000014305115,0.0,287.0,0.0,1491.7999993413687,3919.0000260025263,0.0,0.0
09,69590.6,30.342031963706056,57840.55011496952,0.8311546216915852,4,42856.00152789056,13654.500015258789,7247.699993133545,0.0,284.0,0.0,1578.7999993413687,3969.7000268772244,0.0,0.0
10,74536.7,31.871341832939454,61957.13948125547,0.8312299428826592,27,45630.70003271103,14032.300033569336,8836.303040869534,0.0,281.0,0.0,1578.7999993413687,4177.700018510222,0.0,0.0
11,78192.5,32.77134145146972,64720.483362400606,0.8277070481491269,27,47717.30001592636,14242.500015258789,9589.499958120286,0.0,279.0,0.0,1978.7999993413687,4450.000009827316,0.0,0.0
12,81370.3,34.06203127706055,67097.84250111508,0.8245987181807868,4,49159.896833740175,14372.500015258789,10850.39999961853,0.0,281.0,0.0,1978.7999993413687,4727.800027042627,0.0,0.0
13,83719.195,34.69203234517578,68952.98350552567,0.8236221483991066,4,50698.19531508535,14355.899978637695,11298.200010299683,0.0,281.0,0.0,2059.5000115484,5026.499996930361,0.0,0.0
14,86598.2,35.06203127706055,70988.52073201728,0.8197458858303219,4,51834.703108265996,14452.699996948242,12553.500001430511,0.0,279.0,0.0,2089.5000115484,5388.900006808341,0.0,0.0
15,87701.805,35.20203257405762,71950.71046029763,0.8204017091401159,4,52733.004645437,14439.000015258789,12585.999994277954,0.0,281.0,35.0,2089.5000115484,5542.000021025538,0.0,0.0
16,88396.91,35.322031505942384,72467.09100862767,0.8197921633555775,4,53234.906246736646,14434.600021362305,12591.799987792969,0.0,282.0,35.0,2038.5999871343374,5780.100006975234,0.0,0.0
17,88287.59,35.29203272664551,72192.10949525441,0.8176925707101901,4,52957.49376745522,14443.000015258789,12596.599995613098,0.0,284.0,35.0,2038.5999871343374,5932.999984540045,0.0,0.0
18,86769.0,35.03203249776367,70473.98560720966,0.8122023488482022,4,51263.00000629574,14541.500015258789,12567.599973678589,0.0,287.0,0.0,1951.5999871343374,6158.400017634034,0.0,0.0
19,84755.305,34.552032955527345,68736.51961249819,0.810999616672202,4,50415.30471752584,14447.900009155273,11309.999979019165,0.0,291.0,0.0,1868.5999871343374,6422.599994666874,0.0,0.0
20,82511.5,33.61203242146973,66465.11366174914,0.8055254559879428,4,48804.30001311749,14464.499984741211,10327.700004577637,0.0,294.0,0.0,1802.5999871343374,6824.400010429323,0.0,0.0
21,78127.0,32.302032955527345,62387.067931994665,0.798534027058439,4,45733.399965271354,14155.900009155273,9201.800010681152,0.0,296.0,0.0,1609.699993237853,7138.200021654367,0.0,0.0
22,71316.5,30.364614922236328,56929.23849631843,0.798261811731064,52,41918.50000715256,13717.500015258789,7230.500016212463,0.0,296.0,0.0,785.7999993413687,7347.600012928247,0.0,0.0
23,66856.7,29.164616066645507,52873.29236939052,0.790845044670164,52,38908.30001783371,13379.500015258789,6076.399990081787,0.0,297.0,0.0,774.8999997228384,7518.999992258847,0.0,0.0
