,Energy,Cost,Emissions,Avg Ems Rate,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
Actual,1420207.2,27573615.0625,1122886.3738096738,0.7906496561045395,0.6359403531784102,0.13644980340257082,0.06902436255444916,0.0,0.00597785992797251,9.012769087046979e-05,0.01691041922506611,0.13514119158381677,0.0004658475037983494,0.0
Baseline,1420207.2,25785510.19284083,1121847.161420156,0.7899179231905457,0.5963228302840565,0.17462500636667092,0.09191890276509652,0.0,0.005601295163082712,0.0,0.011773492914799838,0.12066337510462115,0.0,0.0
1.5 GW Solar,1420207.19921875,25596963.2393286,1116207.9237295396,0.7859472366733254,0.5936305678602619,0.17425323587246813,0.09021478959591632,0.0,0.005601295363363889,0.0,0.011773493335775516,0.1206633794190881,0.0,0.004567643371733696
15 GW Solar,1420207.19921875,24065459.841364473,1067499.8483080957,0.7516507794745182,0.573840773939482,0.16000531485704786,0.08302105228139176,0.0,0.005601295363363889,0.0,0.011773493335775516,0.1206633794190881,0.0,0.04567220898167634
Carbon Price 5,1420207.2,32069939.805397205,1096514.0104511052,0.7720802794459085,0.5574090016229382,0.1894679104569014,0.11096331349801969,0.0,0.005719587757350203,0.0,0.015272278010126435,0.12092573118053664,0.0,0.0
Carbon Price 10,1420207.2,38477058.3086026,1078333.0820949536,0.7592786771754289,0.5290744740180174,0.19429474119312212,0.13129153991766024,0.0,0.005804082467541269,1.9715432377915264e-05,0.01869382094292424,0.12095143165555793,0.0,0.0
Carbon Price 25,1420207.2,57357403.0406757,1029008.1104558846,0.7245478506435484,0.46239209016404703,0.19729986596902824,0.1802944606725657,0.0,0.005813095238777127,0.00041824881544577386,0.03292273013909965,0.12098867973902463,0.0,0.0
Carbon Price 50,1420207.2,88502785.66997023,989904.6741443855,0.6970142379884242,0.3940784685469455,0.19866234317085918,0.24273893908110802,0.0,0.005989198464939464,0.0022927617420267,0.035293088324072984,0.12102121020399265,0.0,0.0
Baseline Error,0.0,-0.06484840183654357,-0.0009254831243450034,-0.0009254831243449197,-0.06229754519641121,0.2797747011145994,0.331687818088682,,-0.06299323995995934,-1.0,-0.30377285399594756,-0.10713104057704154,-1.0,
