,Demand,Total Ems,Avg Ems,Total Cost,Avg Cost,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,55328.7,42143.82169973405,0.7616991235075375,866344.4375,15.658138275146484,34480.99997162819,6633.500015258789,3380.700028657913,0.0,358.70000038295984,0.0,934.699999332428,9513.800020329654,26.299999237060547,0.0
01,54503.0,41575.44353915472,0.7628101854788677,791988.5,14.531099319458008,33757.400018930435,6516.699981689453,3764.500010728836,0.0,368.70000038295984,0.0,898.699999332428,9169.000024363399,28.0,0.0
02,54527.5,41678.633317855354,0.7643598792876136,772124.75,14.16028118133545,33856.70004487038,6471.70002746582,3813.0000240802765,0.0,368.70000038295984,0.0,898.699999332428,9088.299996897578,30.399999618530273,0.0
03,54519.297,41815.173572829764,0.7669793260302344,791896.125,14.52506160736084,33978.80001282692,6480.899971008301,3821.000016450882,0.0,368.70000038295984,0.0,898.699999332428,8941.199980445206,30.0,0.0
04,54766.3,42061.59758435524,0.7680196943072629,844585.875,15.421634674072266,34117.89998078346,6533.899978637695,3927.7000210285187,0.0,368.70000038295984,0.0,898.699999332428,8889.30002823472,30.100000381469727,0.0
05,56204.5,43337.71942789935,0.7710720570043208,963678.25,17.14592742919922,35248.5999891758,6673.199996948242,3964.099999666214,0.0,368.70000038295984,0.0,909.699999332428,9010.700006738305,29.5,0.0
06,57573.0,44354.2848353926,0.7704007926526775,1034550.625,17.969371795654297,35604.50000834465,7477.599990844727,4152.200007677078,0.0,362.70000038295984,0.0,1009.699999332428,8936.599989905953,29.700000762939453,0.0
07,58873.203,46026.45086036416,0.7817894800566647,1196206.75,20.318357467651367,37145.799999952316,7583.900009155273,4184.90003323555,0.0,360.70000038295984,0.0,1009.699999332428,8558.200011268258,30.0,0.0
08,60738.4,47930.46486845506,0.7891295473945639,1268432.75,20.8835391998291,38216.60005259514,8594.199996948242,4399.800002336502,0.0,354.70000038295984,0.0,1009.699999332428,8135.700004212558,27.700000762939453,0.0
09,61392.695,48816.860969754794,0.7951574812160972,1344336.0,21.897327423095703,39133.79996943474,8577.800003051758,4334.599997758865,0.0,350.70000038295984,0.0,1009.699999332428,7958.999994151294,27.100000381469727,0.0
10,61480.5,49172.72108985394,0.7998100387904122,1290960.625,20.997886657714844,39503.200043439865,8544.099990844727,4335.70000576973,0.0,347.70000038295984,0.0,1021.699999332428,7701.399999968708,26.700000762939453,0.0
11,60580.0,48461.56827686424,0.7999598593077623,1214430.125,20.046716690063477,38899.60001826286,8503.499984741211,4235.600011110306,0.0,346.70000038295984,0.0,1021.699999332428,7546.199971213937,26.700000762939453,0.0
12,60273.8,48137.41003433628,0.7986456704305079,1173085.25,19.46260643005371,38569.9999434948,8545.000030517578,4217.899979829788,0.0,342.70000038295984,0.0,1021.699999332428,7549.900008693337,26.600000381469727,0.0
13,60407.402,47969.55568734328,0.7941006205559245,1173200.375,19.421466827392578,38317.000000715256,8696.20002746582,4204.5999891757965,0.0,342.70000038295984,0.0,1021.699999332428,7798.199984207749,27.0,0.0
14,60530.797,47711.55630155083,0.7882195306312962,1167202.625,19.28278923034668,38087.90005946159,8667.400024414062,4198.699979066849,0.0,342.70000038295984,0.0,1021.699999332428,8185.000019684434,27.399999618530273,0.0
15,60767.402,47817.77991035893,0.7868985354987293,1175043.75,19.33674430847168,38246.59998011589,8565.100021362305,4216.199998140335,0.0,342.70000038295984,0.0,1021.699999332428,8347.900007024407,27.200000762939453,0.0
16,61189.203,48475.360877580475,0.7922208233134345,1200544.125,19.620195388793945,38840.00002741814,8635.399978637695,4219.300004243851,0.0,342.70000038295984,0.0,1021.699999332428,8104.09998036921,26.0,0.0
17,61368.4,48940.23027480145,0.797482605394112,1249135.75,20.354705810546875,39135.59999155998,8870.699981689453,4226.100024461746,0.0,344.70000038295984,0.0,1021.699999332428,7745.100021138787,24.5,0.0
18,61993.695,49926.73675741419,0.8053518427275829,1355330.0,21.862384796142578,40117.00000452995,8833.499984741211,4229.99999165535,0.0,347.70000038295984,0.0,976.699999332428,7465.200029864907,23.600000381469727,0.0
19,65269.8,52826.40447528225,0.8093544616801963,1743204.25,26.70766830444336,42566.39998269081,9126.500015258789,4447.6999771595,0.0,350.70000038295984,64.0,1565.199999332428,7123.699981406331,25.600000381469727,0.0
20,64338.5,52809.079894504255,0.8208006076377947,1611728.5,25.050762176513672,42607.900020837784,9056.800003051758,4425.60000538826,0.0,351.70000038295984,64.0,976.699999332428,6828.9000002890825,26.899999618530273,0.0
21,61273.902,50044.50054061267,0.8167343457229187,1262292.875,20.6008243560791,40050.2999727726,9045.300033569336,4297.899987459183,0.0,351.70000038295984,0.0,976.699999332428,6524.200032167137,27.799999237060547,0.0
22,57457.004,46569.956115209585,0.8105183519696865,1083333.75,18.854684829711914,37251.900045633316,8811.300033569336,3600.9000160694122,0.0,351.70000038295984,0.0,934.699999332428,6477.999984137714,28.5,0.0
23,54850.2,44283.062898166136,0.8073455252470333,999979.0,18.231090545654297,35432.60001206398,8342.79997253418,3430.200015306473,0.0,352.70000038295984,0.0,934.699999332428,6328.899984262884,28.299999237060547,0.0
