,Demand,MCE,Total Ems,Avg Ems,Marginal Ems,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,55328.69921875,17.280000686645508,41960.97513118602,0.758394390681177,27,32213.99999666214,8879.800003051758,4408.29927482456,0.0,346.0,0.0,648.1999998092651,9085.399944402277,0.0,0.0
01,54503.0,17.190000534057617,41140.362675836164,0.7548274897865469,4,31763.30001553148,8684.800003051758,4052.100019454956,0.0,346.0,0.0,648.1999998092651,9017.09996215254,0.0,0.0
02,54527.5,17.139999389648438,41378.763276532794,0.7588604516350977,52,32025.600018024445,8530.800003051758,4042.200008392334,0.0,346.0,0.0,648.1999998092651,8822.799945153296,0.0,0.0
03,54519.296875,17.209999084472656,41647.20902851292,0.7638984986178423,4,32250.196901381016,8693.800003051758,4054.0000190734863,0.0,346.0,0.0,648.1999998092651,8527.199951685965,0.0,0.0
04,54766.30078125,17.229999542236328,41976.987152954665,0.7664747582755501,52,32359.99999666214,8699.800003051758,4224.499996185303,0.0,346.0,0.0,648.1999998092651,8331.69999537617,0.0,0.0
05,56170.5,17.3700008392334,43265.1071939804,0.770246075679946,4,33245.40000768751,9109.800003051758,4553.300003051758,0.0,346.0,0.0,648.1999998092651,8295.79998639971,0.0,34.0
06,56789.0,17.59000015258789,43904.80821325166,0.7731216998582764,4,33567.70000191778,9221.800003051758,4923.600004196167,0.0,340.0,0.0,723.1999998092651,8040.699991025031,0.0,784.0
07,55962.203125,17.450000762939453,43520.83535925089,0.7776826666748725,52,33299.89999818802,9169.800003051758,4797.700004577637,0.0,338.0,0.0,723.1999998092651,7687.70001295954,0.0,2911.0
08,55400.3984375,17.549999237060547,43413.662586381186,0.7836344829786439,27,33176.89999818802,9185.300003051758,4827.49842081964,0.0,332.0,0.0,723.1999998092651,7179.500015631318,0.0,5338.0
09,54271.6953125,17.31999969482422,42763.17506277663,0.7879461810902249,4,32697.095279082656,9107.800003051758,4664.5999965667725,0.0,328.0,0.0,723.1999998092651,6831.000033989549,0.0,7121.0
10,53633.5,17.280000686645508,42442.43640593819,0.7913419114161521,27,32563.49999666214,9088.300003051758,4401.199971541762,0.0,325.0,0.0,735.1999998092651,6528.300028935075,0.0,7847.0
11,52343.0,17.139999389648438,41556.9662049763,0.7939355062754581,52,32168.900021076202,8287.800003051758,4170.699996948242,0.0,324.0,0.0,735.1999998092651,6368.30001334101,0.0,8237.0
12,51388.80078125,17.100000381469727,41078.83518529773,0.7993732984772429,27,32039.70000886917,8149.300003051758,4089.0007621869445,0.0,320.0,0.0,735.1999998092651,6465.600007332861,0.0,8885.0
13,52544.40234375,17.139999389648438,41401.963358164336,0.7879424165358115,52,32042.70000886917,8473.800003051758,4160.800019264221,0.0,320.0,0.0,735.1999998092651,6739.499987997115,0.0,7863.0
14,53624.796875,17.239999771118164,42089.02988309932,0.7848799871673047,52,32316.600002765656,8959.800003051758,4327.799999237061,0.0,320.0,0.0,735.1999998092651,7152.700031675398,0.0,6906.0
15,55419.40234375,17.610000610351562,43514.58622539408,0.785186854875953,52,33348.000004291534,9090.800003051758,4805.300003051758,0.0,320.0,0.0,735.1999998092651,7347.200030840933,0.0,5348.0
16,58476.203125,17.850000381469727,46092.64225892069,0.7882290537980392,4,34983.80311232805,10146.300003051758,5128.700004577637,0.0,320.0,0.0,735.1999998092651,7162.300005234778,0.0,2713.0
17,60506.3984375,18.420000076293945,48080.734475093865,0.7946388434399841,4,35985.59836717695,10891.800003051758,5851.9000248909,0.0,322.0,0.0,735.1999998092651,6814.900042571127,0.0,862.0
18,61978.6953125,18.579999923706055,49706.983761593154,0.8020011313721239,27,37303.99998855591,10933.300003051758,6232.195280753076,0.0,325.0,0.0,690.1999998092651,6495.000040329993,0.0,15.0
19,65269.80078125,19.68000030517578,53148.274791753545,0.8142858436151594,4,40110.30078937858,11090.300003051758,6941.899967670441,0.0,328.0,0.0,690.1999998092651,6116.50002143532,0.0,0.0
20,64338.5,19.459999084472656,52485.29095100373,0.8157680230500203,4,39465.49996817112,11101.800003051758,6927.200001239777,0.0,329.0,0.0,690.1999998092651,5824.900027729571,0.0,0.0
21,61273.90234375,18.719999313354492,49817.532476315595,0.8130301901915186,27,37206.49998855591,10960.800003051758,6528.5023178085685,0.0,329.0,0.0,690.1999998092651,5559.0000345259905,0.0,0.0
22,57457.00390625,17.850000381469727,46669.41329301858,0.8122493363762398,4,35275.10387979448,10647.800003051758,5035.900014877319,0.0,329.0,0.0,648.1999998092651,5537.000008717179,0.0,0.0
23,54850.19921875,17.68000030517578,44443.273356863254,0.8102663981149363,52,33562.500004291534,10135.300003051758,4758.200025558472,0.0,330.0,0.0,648.1999998092651,5436.900013610721,0.0,0.0
