,Demand,Total Ems,Avg Ems,Total Cost,Avg Cost,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,71885.195,61105.44332147676,0.850042113064291,1557842.875,21.671260833740234,49496.399974644184,10096.500015258789,5341.700011730194,0.0,350.9999996200204,0.0,908.7999970912933,5685.300023749471,5.5,0.0
01,68012.8,57165.56119729464,0.840511842239904,1365564.875,20.07805824279785,46059.69999754429,9760.20002746582,5045.800000667572,0.0,350.9999996200204,0.0,888.7999970912933,5902.199997700751,5.099999904632568,0.0
02,65405.4,54841.783051061284,0.8384901607696331,1246090.375,19.05179786682129,44173.299991965294,9466.499984741211,4745.0999875068665,0.0,350.9999996200204,0.0,785.7999970912933,5878.599985875189,5.099999904632568,0.0
03,64787.805,54390.47995009851,0.8395172550211827,1210839.75,18.689315795898438,43842.39999806881,9372.29997253418,4666.7999539375305,0.0,352.9999996200204,0.0,785.7999970912933,5762.7999965325,4.699999809265137,0.0
04,66361.3,56284.17059989259,0.8481475385556589,1269370.0,19.1281681060791,45630.60000181198,9417.79997253418,4711.100009441376,0.0,352.9999996200204,0.0,785.7999970912933,5460.099991835654,2.9000000953674316,0.0
05,70544.0,60459.555951691225,0.8570474590566345,1449646.5,20.549535751342773,49353.3999209404,9726.300033569336,4941.999972820282,0.0,356.9999996200204,0.0,915.2999970912933,5246.500002659857,3.5,0.0
06,75102.195,64980.40862405813,0.8652264871043364,1653306.25,22.014087677001953,52822.700060367584,10189.199966430664,5962.999987125397,0.0,352.9999996200204,0.0,920.4999940395355,4849.900021508336,3.9000000953674316,0.0
07,80515.0,70885.84697738741,0.8804054769594164,1951970.0,24.24355697631836,58027.99992227554,10592.300003051758,6428.50000333786,0.0,347.9999996200204,0.0,827.6999967098236,4287.200026586652,3.299999952316284,0.0
08,86583.805,76475.34623911559,0.88325231855001,2230155.25,25.757186889648438,61805.70002603531,12339.499984741211,7276.000015735626,0.0,365.9999996200204,0.0,928.6999967098236,3866.299995496869,1.600000023841858,0.0
09,92192.2,81914.90899931053,0.8885231746576783,2597034.5,28.169784545898438,65880.89990472794,13339.699996948242,8022.200034618378,0.0,362.9999996200204,148.0,964.6999967098236,3471.60000128299,2.0999999046325684,0.0
10,97735.5,86192.06240201533,0.8818910467743587,2991156.0,30.60460090637207,68426.09998941422,13764.599960327148,10150.299954891205,13.0,358.9999996200204,146.0,1485.4999969005585,3389.0000223368406,2.0,0.0
11,101230.51,88572.02067396832,0.8749538314874619,3383547.0,33.4241828918457,69395.999979496,14295.699966430664,11750.099987506866,16.0,357.9999996200204,147.0,1823.4999969005585,3442.7999923676252,1.399999976158142,0.0
12,104296.695,90236.84737070845,0.8651937350491826,3880794.5,37.20917892456055,69694.39997720718,14581.099990844727,13526.900007724762,4.799999952316284,350.9999996200204,210.09999990463257,2362.4999969005585,3564.8999853283167,1.0,0.0
13,105889.0,91251.33932728437,0.8617641051221975,4488300.0,42.3868408203125,70084.29996347427,14604.20002746582,14445.500033855438,9.799999952316284,354.9999996200204,209.09999990463257,2499.2000091075897,3679.9000049307942,2.0,0.0
14,107012.91,91614.13647449572,0.856103620440602,4943999.0,46.20002365112305,70389.19998025894,14589.800033569336,14538.1000289917,9.799999952316284,354.9999996200204,209.09999990463257,2988.600003004074,3932.3000036254525,1.0,0.0
15,107321.4,91692.97480357703,0.8543773761667448,5254459.5,48.96003723144531,70488.40000772476,14554.600021362305,14552.200041294098,6.799999952316284,354.9999996200204,204.09999990463257,3131.4999969005585,4026.70002297312,2.0999999046325684,0.0
16,107325.9,91585.39452343593,0.8533391833357875,5355079.5,49.89550018310547,70362.79998636246,14636.600021362305,14502.300048351288,6.799999952316284,355.9999996200204,202.09999990463257,3102.4999692440033,4153.600025452673,3.200000047683716,0.0
17,106502.4,91281.8086807421,0.8570868827363549,4521259.0,42.452178955078125,70528.69995737076,14666.099990844727,13731.900001049042,0.0,378.9999996200204,202.09999990463257,2922.600005865097,4069.4999876767397,2.5,0.0
18,103449.695,89786.48676476101,0.8679241296316506,3828693.5,37.010196685791016,70257.39998292923,14601.400009155273,11895.90001630783,0.0,383.9999996200204,205.09999990463257,2084.899993658066,4017.6999821439385,3.299999952316284,0.0
19,99761.7,87496.84656943838,0.877058468617021,3228120.5,32.358314514160156,69343.39997720718,14463.800018310547,10015.599998950958,0.0,363.9999996200204,151.0,1437.7999951839447,3981.5999889299273,4.5,0.0
20,96984.195,85683.44766690709,0.8834784615247883,2975607.0,30.681360244750977,68787.59996652603,13965.800003051758,8596.399978160858,0.0,365.9999996200204,148.0,1041.6999967098236,4073.4000140577555,5.300000190734863,0.0
21,92075.9,81179.20914092078,0.8816553573574331,2484072.25,26.97852897644043,65578.5001282692,13704.400009155273,6981.400042057037,0.0,364.9000011458993,148.0,997.4999997615814,4295.199984207749,6.0,0.0
22,86017.0,75599.67384080082,0.8788922403803995,2140720.25,24.887176513671875,61707.5000872612,12259.399993896484,5982.699989795685,0.0,349.79999885708094,149.0,991.6999967098236,4570.099999502301,6.800000190734863,0.0
23,80221.5,70310.45930427512,0.8764540591272305,1876844.0,23.39577293395996,57632.700071811676,11234.299987792969,5319.99998998642,0.0,345.9999996200204,149.0,970.6999967098236,4561.599989183247,7.199999809265137,0.0
