,Demand,MCE,Total Ems,Avg Ems,Marginal Ems,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,58109.8984375,17.3799991607666,45341.281715131154,0.780267784565101,52,34708.29999732971,9523.300003051758,4891.99998998642,0.0,388.0,0.0,683.6999998092651,7926.399940490723,0.0,0.0
01,57498.296875,17.34000015258789,44984.11747339888,0.7823556508324644,52,34550.29999732971,9115.800003051758,4892.700000286102,0.0,390.0,0.0,683.6999998092651,7837.299978218973,0.0,0.0
02,56901.0,17.299999237060547,44693.79449349741,0.7854658880071951,52,34553.19999694824,8865.800003051758,4894.7000098228455,0.0,391.0,0.0,688.6999998092651,7738.899960622191,0.0,0.0
03,57206.1015625,17.270000457763672,44965.51443069587,0.786026546164297,4,34819.50160063803,8866.800003051758,4898.599992275238,0.0,393.0,0.0,693.6999998092651,7615.399968251586,0.0,0.0
04,59322.69921875,17.549999237060547,46813.077991339705,0.789125892918635,4,35728.699220858514,10065.800003051758,5083.999995708466,0.0,393.0,0.0,693.6999998092651,7507.499999321997,0.0,0.0
05,65184.40234375,18.649999618530273,52572.03472514103,0.8065124912536953,4,40561.10240436345,10439.800003051758,5942.499976634979,0.0,394.0,0.0,693.6999998092651,7178.299959890544,0.0,34.0
06,69366.8046875,19.579999923706055,56895.528854954784,0.820212623477054,27,44076.900005340576,10398.800003051758,7091.904675252736,0.0,403.0,0.0,693.6999998092651,6863.500004045665,0.0,784.0
07,67597.3984375,19.34000015258789,55716.835005438734,0.8242452563755699,4,43088.09842841327,10396.800003051758,6838.599986553192,0.0,403.0,0.0,693.6999998092651,6191.200019672513,0.0,2911.0
08,64007.8984375,18.68000030517578,53004.52444810339,0.8280934969277148,4,40658.798449128866,10378.300003051758,6527.499993801117,0.0,389.0,0.0,704.1999998092651,5358.599991708994,0.0,5338.0
09,61428.203125,18.389999389648438,51116.28843416461,0.8321306148276596,4,39031.80308504403,10209.300003051758,6363.299996852875,0.0,387.0,0.0,766.1999998092651,4700.600040242076,0.0,7121.0
10,60096.203125,18.09000015258789,50316.98768899211,0.837273988580158,27,38376.30001449585,10164.800003051758,6212.903086915612,0.0,386.0,0.0,766.1999998092651,4260.000020727515,0.0,7847.0
11,58663.0,17.850000381469727,49177.37896118889,0.838303171695769,4,37482.299988262355,10086.800003051758,5948.300000667572,0.0,385.0,0.0,766.1999998092651,4007.4000082090497,0.0,8237.0
12,57047.6015625,17.65999984741211,47716.51242589085,0.8364332788577232,27,36264.79999732971,10069.300003051758,5645.201529107988,0.0,375.0,0.0,766.1999998092651,3930.1000332012773,0.0,8885.0
13,57781.8046875,17.799999237060547,48454.654591779465,0.8385798064604533,4,36903.20466506481,10047.800003051758,5797.5000014305115,0.0,374.0,0.0,766.1999998092651,3918.100018143654,0.0,7863.0
14,58287.3984375,17.81999969482422,48799.153324037376,0.837216184495923,4,37078.29842801392,10041.300003051758,6061.699986934662,0.0,373.0,0.0,796.1999998092651,3937.0000196918845,0.0,6906.0
15,59726.19921875,18.079999923706055,50387.30895614491,0.8436382963462823,27,38476.300015449524,10055.800003051758,6285.799174338579,0.0,373.0,0.0,804.1999998092651,3951.100026100874,0.0,5348.0
16,62407.3984375,18.81999969482422,52847.93434196511,0.8468216215564804,4,40308.198392398655,10245.300003051758,6996.000011920929,0.0,371.0,0.0,804.1999998092651,3832.7000303193927,0.0,2713.0
17,64151.3046875,19.3700008392334,54517.18725637145,0.8498219564191377,4,41835.70465417206,10252.800003051758,7136.900006771088,0.0,383.0,0.0,804.1999998092651,3825.7000236958265,0.0,862.0
18,65673.5,19.6200008392334,56752.21990459262,0.8641570786480486,27,43835.900005340576,10264.800003051758,7402.899958483875,0.0,390.0,0.0,823.6999998092651,4101.200033314526,0.0,15.0
19,68670.5,19.860000610351562,58138.64473699609,0.8466320288478472,52,44813.70000076294,10275.800003051758,7853.39998960495,0.0,393.0,0.0,823.6999998092651,4695.000019915402,0.0,0.0
20,68846.796875,19.649999618530273,57174.95797096587,0.8304664932309659,4,44065.09686114639,10294.800003051758,7660.6999888420105,0.0,394.0,0.0,823.6999998092651,5624.500022150576,0.0,0.0
21,65494.1015625,19.079999923706055,53105.409527856806,0.8108426295027369,4,40441.301572702825,10311.300003051758,7106.299983501434,0.0,383.0,0.0,756.6999998092651,6675.500003434718,0.0,0.0
22,60767.09765625,17.65999984741211,47753.14361226444,0.7858388084024768,4,35936.497633360326,10538.300003051758,5734.200013637543,0.0,385.0,0.0,751.6999998092651,7543.400006391108,0.0,0.0
23,58798.6015625,17.420000076293945,46052.874183430555,0.7832307735155679,27,35056.29999732971,9851.800003051758,5201.501602098346,0.0,386.0,0.0,721.6999998092651,7981.299960210919,0.0,0.0
