,Demand,Total Ems,Avg Ems,Total Cost,Avg Cost,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,58109.9,45280.741590638456,0.7792259633587224,889340.3125,15.304454803466797,35805.99997115135,8379.800033569336,4274.899994134903,0.0,443.70000038295984,0.0,961.4999995231628,8212.399979226291,31.600000381469727,0.0
01,57498.297,44677.58662539953,0.7770245216571822,857812.6875,14.918923377990723,35147.999940633774,8483.20002746582,4278.700002908707,0.0,445.70000038295984,0.0,961.4999995231628,8150.70001809299,30.5,0.0
02,56901.0,44312.88621369967,0.7787716597898046,829812.125,14.583436965942383,34841.79997420311,8497.600021362305,4184.400017023087,0.0,446.70000038295984,0.0,966.4999995231628,7933.799989648163,30.200000762939453,0.0
03,57206.1,44634.27053003777,0.7802361865416229,860623.875,15.044266700744629,35198.10004210472,8421.100006103516,4192.899990320206,0.0,448.70000038295984,0.0,971.4999995231628,7943.799989528954,30.0,0.0
04,59322.7,46726.38980879378,0.7876645942304842,980069.625,16.52098846435547,36998.699937582016,8511.700012207031,4479.799993753433,0.0,448.70000038295984,0.0,973.4999995231628,7879.70001912117,30.600000381469727,0.0
05,65218.402,52055.32400196584,0.7981692609946983,1489134.375,22.833040237426758,41730.89999938011,8812.199996948242,4904.69998383522,0.0,449.70000038295984,0.0,1603.4999995231628,7686.899974539876,30.5,0.0
06,70150.805,56903.04428212185,0.8111531226991223,1957901.75,27.909896850585938,45632.59999871254,9552.300003051758,5445.09999871254,0.0,460.70000038295984,0.0,1693.6000056266785,7335.100012019277,31.399999618530273,0.0
07,70508.4,57899.01960200708,0.8211648666694633,1842551.125,26.13236427307129,46378.299949884415,9647.000015258789,5701.699987649918,0.0,466.70000038295984,0.0,1653.2000041007996,6629.400006808341,32.099998474121094,0.0
08,69345.9,57843.23434204796,0.8341262518096993,1740495.5,25.098751068115234,46294.399990320206,9731.199996948242,5663.700001001358,0.0,464.4999996200204,0.0,1356.8999934196472,5802.099971406162,33.099998474121094,0.0
09,68549.2,57868.036568702104,0.8441824839769368,1720231.25,25.094839096069336,46380.70001244545,9638.900009155273,5661.400013208389,0.0,462.4999996200204,0.0,1308.3000025749207,5061.900027431548,35.5,0.0
10,67943.2,58012.52194373902,0.8538384897310362,1691831.875,24.900678634643555,46556.90005898476,9633.900009155273,5610.799991846085,0.0,461.4999996200204,0.0,1061.9999995231628,4581.199996456504,36.900001525878906,0.0
11,66900.0,57358.82609551218,0.8573815559867292,1599038.0,23.901912689208984,46179.6999437809,9633.500015258789,5213.09999871254,0.0,440.4999996200204,0.0,1061.9999995231628,4335.899986162782,35.29999923706055,0.0
12,65932.6,56648.62706848857,0.8591899261670904,1528623.25,23.184635162353516,45847.999962091446,9568.199996948242,4712.800001382828,0.0,430.4999996200204,0.0,1061.9999995231628,4276.100014485419,35.0,0.0
13,65644.805,56387.150134808806,0.8589735380162685,1510285.25,23.006927490234375,45690.00001168251,9572.79997253418,4554.00001168251,0.0,429.70000038295984,0.0,1061.9999995231628,4301.299994766712,35.0,0.0
14,65193.4,55752.406543432575,0.8551848481542441,1407230.625,21.585477828979492,44940.799976587296,9576.699966430664,4759.599991083145,0.0,428.70000038295984,0.0,1091.9999995231628,4362.100005201995,33.5,0.0
15,65074.2,55584.55584270248,0.8541719530939192,1383986.125,21.2678165435791,44783.7999727726,9531.79997253418,4795.500007867813,0.0,428.70000038295984,0.0,1099.9999995231628,4402.600003711879,31.799999237060547,0.0
16,65120.4,55722.01689959972,0.8556768422275476,1395769.5,21.43367576599121,44878.399894952774,9493.099960327148,4900.000022172928,0.0,426.70000038295984,0.0,1091.9999995231628,4299.1000140458345,31.100000381469727,0.0
17,65013.305,55537.83390247819,0.85425335889988,1377370.0,21.185970306396484,44669.40002465248,9498.399978637695,4941.700004816055,0.0,426.70000038295984,0.0,1091.9999995231628,4354.100004084408,31.0,0.0
18,65688.5,55949.28384131769,0.8517363593523628,1435799.5,21.85770034790039,45172.60003685951,9537.199996948242,4732.500034570694,0.0,433.70000038295984,0.0,1111.4999995231628,4669.20001038909,31.799999237060547,0.0
19,68670.5,57741.363160174624,0.8408466977839775,1776441.0,25.869056701660156,46776.7999727726,9533.699996948242,4960.800024271011,0.0,436.70000038295984,0.0,1591.3999934196472,5338.000006049871,33.099998474121094,0.0
20,68846.8,57304.47804842232,0.8323477728741077,1673696.375,24.31044578552246,46308.10002541542,9550.499984741211,5011.300005197525,0.0,437.70000038295984,0.0,1111.4999995231628,6394.100006759167,33.599998474121094,0.0
21,65494.1,53074.45816714467,0.8103700470873174,1281287.375,19.563400268554688,42463.30002236366,9438.299987792969,4683.39998459816,0.0,438.70000038295984,0.0,1008.4999995231628,7429.099992573261,32.79999923706055,0.0
22,60767.098,48056.22651847419,0.7908264237058149,1041410.25,17.137731552124023,38804.60001921654,8133.500015258789,4061.9999964237213,0.0,440.70000038295984,0.0,1003.4999995231628,8288.499998390675,34.29999923706055,0.0
23,58798.6,45604.04563334181,0.7755974533657398,889457.375,15.127185821533203,36493.69998717308,8063.300033569336,4007.999983072281,0.0,441.70000038295984,0.0,971.4999995231628,8785.899987019598,34.5,0.0
