,Demand,MCE,Total Ems,Avg Ems,Marginal Ems,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,47398.5,21.049999237060547,40176.35433652016,0.8476292358728686,27,33137.89997601509,5996.400009155273,3302.6000106930733,0.0,136.0,0.0,768.8000000417233,4218.800004094839,0.0,0.0
01,45675.203,19.940000534057617,38051.60230412668,0.8330910362892159,4,31266.60309497267,5913.300003051758,3069.300006866455,0.0,137.0,0.0,678.2000004798174,4610.90001963079,0.0,0.0
02,45332.703,19.75,37444.04195935208,0.8259829963394021,4,30882.403110213578,5881.300003051758,2770.199993133545,0.0,137.0,0.0,678.2000004798174,5158.600018121302,0.0,0.0
03,46328.504,19.809999465942383,37865.282312135125,0.8173215001451162,4,31271.10386172682,5914.800003051758,2770.400005340576,0.0,137.0,0.0,678.2000004798174,5698.000035651028,0.0,0.0
04,49949.1,21.049999237060547,40915.28269177736,0.819139512260919,27,33889.49998283386,6013.900009155273,3233.301516279578,0.0,137.0,0.0,768.8000000417233,6206.600054189563,0.0,0.0
05,57352.4,23.100000381469727,46966.00479056633,0.8189021918891102,4,38313.898400224745,7294.800003051758,4262.0000076293945,0.0,137.0,0.0,758.8000000417233,6586.000026553869,0.0,0.0
06,64102.703,24.850000381469727,52514.22638329203,0.8192201548956447,52,41572.899965286255,9046.300003051758,5630.700006484985,0.0,137.0,0.0,757.8000000417233,6750.4999820292,0.0,0.0
07,63610.0,24.829999923706055,51997.70749905983,0.8174454881160168,4,41226.999987736344,9051.300003051758,5627.600004196167,0.0,137.0,0.0,850.600000038743,6754.500004976988,0.0,0.0
08,64366.402,24.850000381469727,52964.541739384535,0.8228600606963613,52,41874.29995918274,9035.800003051758,5896.7000160217285,0.0,137.0,0.0,883.600000038743,6489.900009542704,0.0,0.0
09,66810.5,25.729999542236328,55124.33601390792,0.8250849194948088,4,43125.99998374283,9692.800003051758,6781.299989700317,0.0,137.80000019073486,14.0,883.600000038743,6345.000023275614,0.0,0.0
10,67548.305,26.010000228881836,55682.81663858963,0.8243406980559482,4,43616.80463592708,9708.300003051758,6848.200033187866,0.0,137.80000019073486,16.0,883.600000038743,6367.600015103817,0.0,0.0
11,68460.9,26.610000610351562,56574.062697351554,0.8263704390178243,27,44356.09997367859,9701.300003051758,7061.89845494926,0.0,137.80000019073486,16.0,894.4999996572733,6306.300005972385,0.0,0.0
12,69605.59,27.450000762939453,57789.07431500413,0.8302360658334896,52,45274.39996147156,9733.800003051758,7430.40002822876,0.0,137.80000019073486,16.0,894.4999996572733,6216.900030940771,0.0,0.0
13,70601.9,28.260000228881836,58676.62897653857,0.8310913767918264,27,45697.0999584198,9802.800003051758,8088.298462346196,0.0,137.80000019073486,16.0,894.4999996572733,6030.400013834238,0.0,0.0
14,70931.8,28.579999923706055,59043.89038080874,0.8324037030227671,27,45897.0999584198,9794.300003051758,8349.396860197186,0.0,137.80000019073486,16.0,894.4999996572733,5855.700053483248,0.0,0.0
15,70759.9,28.829999923706055,59232.22044163651,0.8370874146173977,27,45983.0999584198,9807.800003051758,8491.298456028104,0.0,137.80000019073486,16.0,894.4999996572733,5599.40002015233,0.0,0.0
16,70522.6,28.829999923706055,59245.318342010454,0.8400898014164273,27,45986.0999584198,9807.800003051758,8506.901568606496,0.0,137.80000019073486,16.0,909.4999996572733,5173.500032573938,0.0,0.0
17,69779.2,28.579999923706055,59077.65273506846,0.846636964730578,27,45965.0999584198,9791.300003051758,8296.403134077787,0.0,137.80000019073486,16.0,922.4999996572733,4675.100029602647,0.0,0.0
18,70742.7,29.8799991607666,60247.96635727462,0.8516491976680404,27,46503.69993400574,10004.800003051758,8948.503170385957,0.0,184.10000038146973,58.0,922.4999996572733,4175.100017517805,0.0,0.0
19,69663.4,29.530000686645508,59550.28923734513,0.8548289427879684,52,45833.69993400574,9886.800003051758,9052.799991607666,0.0,184.10000038146973,51.0,922.4999996572733,3774.200005531311,0.0,0.0
20,65025.9,26.479999542236328,55957.13329800842,0.860536103961592,27,43875.59997367859,9656.300003051758,6882.998453907669,0.0,177.80000019073486,16.0,922.4999996572733,3509.7000070139766,0.0,0.0
21,61249.305,25.360000610351562,52940.074820831775,0.8643375641721529,4,41654.804684937,9591.300003051758,5821.0000076293945,0.0,177.0,0.0,815.6999996602535,3191.499992221594,0.0,0.0
22,56117.3,24.110000610351562,48971.94509156639,0.8726710730878378,27,38964.59997367859,8436.800003051758,5133.500800341368,0.0,177.0,0.0,815.6999996602535,2949.700004518032,0.0,0.0
23,53167.297,23.1299991607666,46781.73483156978,0.8798968084000374,4,37837.996852472425,7515.800003051758,4474.700019836426,0.0,177.0,0.0,768.8000000417233,2752.9999995976686,0.0,0.0
