,Demand,MCE,Total Ems,Avg Ems,Marginal Ems,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,62231.6015625,19.25,50403.56902586184,0.8099352701897105,4,39184.4015212208,9370.300003051758,6082.999996185303,0.0,133.0,0.0,999.1000003814697,6431.8000416606665,58.0,0.0
01,59764.3984375,18.809999465942383,48103.36920150312,0.8048833496050048,4,37236.198420874774,9046.099990844727,5949.300008773804,0.0,133.0,0.0,999.1000003814697,6370.7000166252255,58.0,0.0
02,58632.703125,18.6200008392334,47269.45416119535,0.8061960585446801,27,36925.80003166199,8654.300003051758,5551.503047816455,0.0,133.0,0.0,999.1000003814697,6367.00004208833,58.0,0.0
03,58425.19921875,18.540000915527344,47182.19170620327,0.8075657821815594,4,36888.59918998927,8656.099990844727,5473.200004577637,0.0,133.0,0.0,999.1000003814697,6273.200032956898,58.0,0.0
04,59585.69921875,18.649999618530273,48556.73603968704,0.8149058696353698,27,38114.30003929138,8661.499984741211,5649.399189911783,0.0,133.0,0.0,999.1000003814697,6195.400004424155,58.0,0.0
05,61087.203125,18.850000381469727,49802.16284175444,0.8152634315217626,52,38704.40003013611,9139.800003051758,6024.900009155273,0.0,133.0,0.0,999.1000003814697,6066.300036050379,58.0,0.0
06,65229.1015625,19.389999389648438,53886.917509423176,0.8261177330150841,52,42078.40006065369,10038.300003051758,6167.099990844727,0.0,133.0,0.0,1029.1000003814697,5728.600039757788,58.0,0.0
07,69729.703125,20.0,58283.38727359627,0.835847345701664,27,45399.60005760193,10418.099990844727,7339.103037580848,0.0,133.0,0.0,1071.900000847876,5338.000038124621,58.0,74.0
08,73443.1953125,20.920000076293945,62566.71030993295,0.8519061574555992,4,48434.69528903812,11927.300003051758,7599.8000202178955,0.0,133.0,0.0,1110.8999998271465,4207.500000365078,58.0,302.0
09,75494.40625,21.540000915527344,64520.84847885574,0.854644094625961,52,49495.80002403259,12526.099990844727,8154.800004959106,0.0,145.0,0.0,1110.8999998271465,3873.1000159159303,58.0,537.0
10,76509.8046875,21.899999618530273,65805.96488509097,0.8600984560589553,4,50455.50468726456,12682.099990844727,8625.199991226196,0.0,145.0,0.0,1145.8999998271465,3426.100018337369,58.0,656.0
11,75863.5,21.739999771118164,65537.6301770411,0.8638888289762678,27,50258.90001487732,12706.70002746582,8496.099947243929,0.0,145.0,0.0,1145.8999998271465,3080.900010585785,58.0,723.0
12,74639.703125,21.540000915527344,64835.20037832135,0.8686422595993056,52,49831.40001487732,12553.70002746582,8126.100002288818,0.0,145.0,0.0,1115.8999998271465,2726.0000060126185,58.0,751.0
13,73910.8984375,21.440000534057617,64517.06802431677,0.8729033118014826,4,49780.798438981175,12274.099990844727,8117.800001144409,0.0,145.0,0.0,1115.8999998271465,2604.3000067025423,58.0,699.0
14,73097.1015625,21.1200008392334,63831.96547528771,0.8732489265762426,52,49378.09999656677,12279.099990844727,7672.999998092651,0.0,133.0,0.0,1115.8999998271465,2569.8000131472945,58.0,622.0
15,73166.0,21.200000762939453,63823.12675894553,0.8723058081478492,4,49373.49997050315,12234.70002746582,7738.499994277954,0.0,133.0,0.0,1115.8999998271465,2542.4000079259276,58.0,355.0
16,74808.5,21.690000534057617,65326.99835938283,0.8732563593626771,27,50321.40001487732,12655.500015258789,8121.099964469671,0.0,145.0,0.0,1115.8999998271465,2576.600005567074,58.0,151.0
17,82718.3046875,22.950000762939453,72356.45972337112,0.8747333494892732,27,55825.30002784729,13642.099990844727,9252.904662378132,0.0,145.0,0.0,1115.8999998271465,2707.1000066027045,58.0,0.0
18,85523.5,23.540000915527344,74730.94815218377,0.8738060083156532,4,57478.700005181134,13991.099990844727,9947.80000114441,0.0,145.0,0.0,1145.8999998271465,2785.000003002584,58.0,0.0
19,86444.3046875,23.75,75112.89553776276,0.8689166488098806,4,57795.504652269185,13994.70002746582,10032.599975585938,0.0,145.0,0.0,1110.8999998271465,3335.600032351911,58.0,0.0
20,85179.3046875,23.209999084472656,73808.66286150241,0.8665093373594276,52,56782.10002326965,13893.800033569336,9678.900003433228,0.0,145.0,0.0,1110.8999998271465,3493.7000170201063,58.0,0.0
21,83796.5,22.950000762939453,72510.06147138556,0.8653113372442234,27,55861.30002784729,13716.70002746582,9357.499912664294,0.0,145.0,0.0,1110.8999998271465,3575.100032195449,58.0,0.0
22,79207.703125,22.399999618530273,68656.8704019705,0.8667953708191877,4,52602.10305915028,13453.70002746582,8837.200010299683,0.0,145.0,0.0,1110.8999998271465,3597.800028257072,58.0,0.0
23,75802.0,21.8799991607666,64840.3079275531,0.8553904636758014,27,49209.60001564026,13298.500015258789,8475.599932901561,0.0,145.0,0.0,1075.9000009447336,3569.4000352546573,58.0,0.0
