,Demand,MCE,Total Ems,Avg Ems,Marginal Ems,Steam Turbine,Combined Cycle,Gas Turbine,Internal Combustion,Other Fossil,Other Peaker,Hydro,Wind,DR,Solar
00,77794.09,21.799999237060547,67610.31534693221,0.8690931674608294,4,52248.49372372031,12215.300003051758,9026.00001335144,0.0,177.0,0.0,1003.2000002339482,3177.1000096425414,57.0,0.0
01,76560.61,21.549999237060547,66376.01541218099,0.8669734469727892,4,51160.90933302045,12221.300003051758,8835.700017929077,0.0,177.0,0.0,1002.4000000432134,3236.300020955503,57.0,0.0
02,75058.91,21.079999923706055,65066.21771162364,0.8668687163506814,27,50341.3999671936,11937.300003051758,8408.80625334382,0.0,165.0,0.0,1002.4000000432134,3277.0000263676047,57.0,0.0
03,75177.2,21.0,65216.320266221956,0.8675012843692029,4,50616.40312322974,11861.300003051758,8281.599977493286,0.0,165.0,0.0,1002.4000000432134,3323.5000211820006,57.0,0.0
04,76442.805,21.190000534057617,66494.96817490706,0.8698656262906636,27,51639.099979400635,11941.300003051758,8555.804685205221,0.0,165.0,0.0,1002.4000000432134,3212.200019799173,57.0,0.0
05,81254.695,22.329999923706055,70909.93337655492,0.8726872103063111,4,55087.99525915086,12220.500015258789,9621.300035476685,0.0,177.0,0.0,1002.4000000432134,3218.5000025704503,57.0,0.0
06,90169.9,24.040000915527344,79096.08657905724,0.8771894828503282,4,61442.8983868286,13558.199996948242,10857.700029373169,0.0,145.0,0.0,1032.4000000432134,3186.700024306774,57.0,0.0
07,95230.6,24.979999542236328,83425.61973666381,0.8760379370481183,27,64139.70002365112,13761.199996948242,12858.901537515223,0.0,145.0,181.0,1043.3999996632338,3144.400004722178,57.0,0.0
08,94475.305,24.75,82582.08496689555,0.8741129254894264,27,63263.20001602173,13755.199996948242,12952.204657442868,0.0,145.0,181.0,1048.2999994978309,3183.4000175893307,57.0,0.0
09,91902.1,24.1200008392334,80297.48671965433,0.8737285149572592,4,61895.40156226605,13637.199996948242,11702.199991226196,0.0,145.0,181.0,1048.2999994978309,3336.000012561679,57.0,0.0
10,90526.6,23.780000686645508,79296.98251276021,0.8759522741833315,4,61264.00152680278,13443.199996948242,11353.600023269653,0.0,145.0,181.0,1048.2999994978309,3354.5000159814954,57.0,0.0
11,87324.09,23.079999923706055,76274.89230662338,0.8734690396557753,4,59017.193740174174,13459.199996948242,10221.40001487732,0.0,145.0,181.0,1048.2999994978309,3314.9999985024333,57.0,0.0
12,85340.5,22.670000076293945,74475.95315714534,0.8726917835862849,4,57632.59999540448,12986.099990844727,10123.899991989136,0.0,145.0,179.0,1018.2999994978309,3318.600022263825,57.0,0.0
13,83623.0,22.3700008392334,72879.4629480678,0.8715241374749506,52,56427.0,12724.300003051758,9823.800022125244,0.0,145.0,179.0,1018.2999994978309,3357.90000667423,57.0,0.0
14,82036.9,22.280000686645508,71473.0717086018,0.8712307884610451,4,55541.998450517654,12402.300003051758,9391.699970245361,0.0,145.0,179.0,1018.2999994978309,3421.6000141873956,57.0,0.0
15,81234.3,22.100000381469727,70606.44173966267,0.8691703437565166,4,54725.69688882679,12400.300003051758,9348.699968338013,0.0,145.0,179.0,1018.2999994978309,3460.300015285611,57.0,0.0
16,81403.2,22.260000228881836,70693.16710026964,0.8684322531106744,4,54817.70310769975,12354.300003051758,9381.79998588562,0.0,145.0,181.0,1018.2999994978309,3548.1000288650393,57.0,0.0
17,87167.1,22.969999313354492,75752.20092613516,0.8690457703451319,4,58656.80149708688,13292.300003051758,10155.80004310608,0.0,145.0,181.0,1018.2999994978309,3760.9000197574496,57.0,0.0
18,90809.8,23.75,78787.579595365,0.8676110101183947,4,60866.69687215984,13521.199996948242,11117.099981307983,0.0,145.0,179.0,1048.2999994978309,3995.500025086105,57.0,0.0
19,90187.4,23.600000381469727,78048.7630127388,0.8654065242476942,4,60251.59841071069,13525.199996948242,10945.399995803833,0.0,145.0,179.0,1078.2999994978309,4125.9000345394015,57.0,0.0
20,88969.5,23.260000228881836,76977.3723845288,0.8652108012805377,27,59652.40000152588,13501.199996948242,10259.299975328147,0.0,145.0,179.0,1078.2999994978309,4217.300026699901,57.0,0.0
21,85896.1,22.5,73904.52427591759,0.8603943942920732,4,56974.90152595192,13507.300003051758,9965.800012588501,0.0,145.0,0.0,1078.2999994978309,4287.800021409988,57.0,0.0
22,80167.305,21.639999389648438,68646.3072810303,0.8562880783958039,4,52913.4046356827,12886.300003051758,8909.500011444092,0.0,145.0,0.0,1067.3999989256263,4288.700038395822,57.0,0.0
23,74862.8,20.530000686645508,63872.093150646346,0.853188710773055,4,49250.9968341887,12154.300003051758,8093.600002288818,0.0,133.0,0.0,1032.4000000432134,4241.500035427511,57.0,0.0
